addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 은평구 불광동 산 43-108,,1,0,A01,A0101,A01010400,2779558,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/13/2796513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2796513_image2_1.jpg,Type3,126.9352735,37.6170726,6,2.02E+13,22,,북한산 족두리봉,
서울특별시 성북구 보국문로 262,,1,1,A01,A0101,A01010100,127220,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/45/2526645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2526645_image2_1.jpg,Type3,126.9943264,37.62154536,6,2.02E+13,17,,북한산국립공원(서울),2700
경기도 고양시 덕양구 대서문길 375,(북한동),31,0,A02,A0201,A02010200,125550,12,2.00E+13,,,,126.9738386,37.64576439,,2.02E+13,2,,북한산성,10582
경기도 고양시 덕양구 중고개길 88-10,(지축동),31,0,A02,A0202,A02020300,2733836,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/33/2735233_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/2735233_image2_1.JPG,Type3,126.932967,37.65923987,6,2.02E+13,2,,북한산온천비젠,10580
경상북도 안동시 도산면 가송길 162-168,,35,0,A02,A0201,A02010700,1958865,12,2.01E+13,,,,128.8853753,36.76374319,6,2.02E+13,11,,분강서원,36603
경기도 용인시 처인구 모현면 오산로 132-1,,31,0,A01,A0101,A01010500,1177867,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/54/2364454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2364454_image3_1.jpg,Type3,127.1550729,37.32331064,6,2.02E+13,23,031-322-3245,분당 어린이천문대,16885
경기도 성남시 분당구 정자동,,31,0,A02,A0203,A02030600,1053768,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/41/3053241_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3053241_image3_1.jpg,Type3,127.1059234,37.36861006,6,2.02E+13,12,성남시 콜센터 1577-3100,분당 정자동 카페거리,13555
인천광역시 옹진군 대청면 소청리,,2,,A01,A0101,A01010500,2932005,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/43/2918043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2918043_image3_1.jpg,Type3,124.7515952,37.77276982,6,2.02E+13,9,,분바위와 월띠,23106
경상남도 김해시 삼계로 146,(삼계동),36,0,A02,A0203,A02030400,2779047,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/99/2780399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2780399_image2_1.jpg,Type3,128.8745437,35.26739027,6,2.02E+13,4,,분성산생태숲생태체험관,50832
충청남도 보령시 신흑동 2215-1,,34,0,A02,A0202,A02020700,2750961,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/10/2751210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2751210_image2_1.jpg,Type3,126.5076337,36.31978719,6,2.02E+13,5,,분수광장,33489
전북특별자치도 무주군 무풍면 지성길 119,(무풍면),37,0,A02,A0201,A02010700,1580147,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/33/1606533_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1606533_image3_1.jpg,Type3,127.8574728,35.95485527,6,2.02E+13,5,,분양서원,55560
인천광역시 강화군 화도면,사기리 산 185-1,2,0,A02,A0201,A02010200,1619817,12,2.01E+13,,,,126.4615398,37.59045896,6,2.02E+13,1,,분오리돈대,23062
전북특별자치도 부안군 변산면 실상길 52,,37,0,A01,A0101,A01010900,1608860,12,2.01E+13,,,,126.5797696,35.64185752,6,2.02E+13,6,,분옥담과 선녀탕,56343
경기도 광주시 남종면 산수로 1633-20,,31,0,A02,A0203,A02030100,612323,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/97/2481297_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2481297_image2_1.jpg,Type3,127.2991161,37.4959349,6,2.02E+13,5,,분원리 붕어찜마을,12708
경기도 화성시 남양읍 문호리,,31,0,A01,A0101,A01011800,2757471,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/67/2757467_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2757467_image2_1.jpg,Type3,126.793244,37.24746853,6,2.02E+13,31,,분지섬저수지,
경상북도 봉화군 소천면 분천길 49,,35,0,A02,A0203,A02030100,2649976,12,2.02E+13,,,,129.0584438,36.93256885,6,2.02E+13,8,,분천 산타마을,36265
경상북도 경주시 분황로 94-11,,35,0,A02,A0201,A02010800,317503,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/28/2371528_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2371528_image3_1.jpg,Type3,129.2336991,35.84081298,6,2.02E+13,2,,분황사,38150
경상북도 경주시 분황로 94-11,(구황동),35,0,A01,A0101,A01010500,2774279,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/77/2794677_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2794677_image2_1.jpg,Type3,129.2334241,35.84046579,6,2.02E+13,2,,분황사청보리밭,38150
전라남도 영광군 불갑면 불갑사로 450,(불갑면),38,0,A02,A0201,A02010800,126349,12,2.00E+13,,,,126.5494667,35.20077372,6,2.02E+13,16,,불갑사(영광),57058
전라남도 영광군 불갑면 불갑사로 450,,38,0,A01,A0101,A01010200,126248,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/67/195267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/195267_image3_1.jpg,Type3,126.5494667,35.20077372,6,2.02E+13,16,061-350-5804 (공원녹지과),불갑산도립공원,57058
전라남도 영광군 불갑면 방마로 151,(불갑면),38,0,A02,A0202,A02020700,1623859,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/94/3028194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3028194_image3_1.jpg,Type3,126.5155136,35.22240959,6,2.02E+13,16,,불갑저수지 수변공원,57058
울산 울주군 상북면 지내리 8,,7,0,A02,A0204,A02040800,2784343,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/27/2798327_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/2798327_image2_1.JPG,Type3,129.1168192,35.58796984,6,2.02E+13,5,,불고기 팜 농어촌 테마공원,
경기도 양평군 개군면 불곡부처울길 65-30,,31,0,A02,A0201,A02010700,2793002,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/23/2796123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2796123_image2_1.jpg,Type3,127.5485337,37.4501892,6,2.02E+13,19,,불곡리미륵불,12566
경상남도 창원시 성산구 대암로 55,(대방동),36,0,A02,A0201,A02010800,126171,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/33/3070233_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/3070233_image3_1.JPG,Type3,128.7016491,35.21590122,6,2.02E+13,16,,불곡사(창원),51477
경기도 양주시 유양동,일원,31,0,A01,A0101,A01010400,126545,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/23/3067723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3067723_image2_1.jpg,Type3,127.0288987,37.79864481,6,2.02E+13,18,031-8082-6220,불곡산,11498
서울특별시 송파구 백제고분로39길 35,(석촌동),1,0,A02,A0201,A02010800,2758170,12,2.02E+13,,,,127.1028864,37.50724948,6,2.02E+13,18,,불광사,5610
서울특별시 강남구 도곡로25길 35,(역삼동),1,0,A02,A0201,A02010800,2782188,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/18/2782218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2782218_image2_1.jpg,Type3,127.0403008,37.49492756,6,2.02E+13,1,,불교총지종,6227
서울특별시 강남구 광평로10길 30-71,(일원동),1,0,A02,A0201,A02010800,1603100,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/58/1567758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1567758_image3_1.jpg,Type3,127.0750814,37.47759964,6,2.02E+13,1,,불국사,6359
경상북도 경산시 와촌면 불굴사길 205,(와촌면),35,0,A02,A0201,A02010800,128039,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/15/3028615_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/3028615_image3_1.JPG,Type3,128.7792472,35.94515933,6,2.02E+13,1,,불굴사(경산),38405
충청남도 천안시 서북구 불당동 815,,34,0,A02,A0201,A02010700,2758500,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/69/2758669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2758669_image2_1.jpg,Type3,127.1143522,36.80494199,6,2.02E+13,12,,불당동 유적공원 (선사유적지 공원),31165
경상북도 청도군 매전면 용산3길 99-8,,35,0,A02,A0201,A02010800,317516,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/67/1967567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1967567_image3_1.jpg,Type3,128.8262815,35.66129506,6,2.02E+13,20,,불령사(청도),38357
경상북도 경주시 불국신택지5길 11 (진현동),,35,,A02,A0203,A02030600,3032563,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/47/3032547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3032547_image3_1.jpg,Type3,129.3270647,35.78446832,6,2.02E+13,2,,불리단길,38127
전북특별자치도 완주군 경천면 용복리,,37,0,A01,A0101,A01010400,716576,12,2.01E+13,,,,127.293384,36.06156644,6,2.02E+13,8,,불명산,55302
경상남도 창원시 진해구 소사동 산 24,(소사동),36,0,A02,A0205,A02050600,2784039,12,2.02E+13,,,,128.7542936,35.14642108,6,2.02E+13,16,,불모산노을전망대,51597
강원특별자치도 양양군 서면 미천골길 115,"(서면, 매표소)",32,0,A01,A0101,A01011000,1830997,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/27/1930427_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1930427_image3_1.jpg,Type3,128.5269526,37.94088404,6,2.02E+13,7,,불바라기약수터,25040
전라남도 광양시 다압면 백운3로 635-18,(다압면),38,0,A02,A0201,A02010800,1623743,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/87/1606787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1606787_image3_1.jpg,Type3,127.7439594,35.05564935,6,2.02E+13,4,,불암사(광양),57709
경기도 남양주시 불암산로 190,,31,0,A02,A0201,A02010800,317505,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/97/3077097_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3077097_image3_1.jpg,Type3,127.0989019,37.6584985,6,2.02E+13,9,,불암사(남양주),12100
서울특별시 노원구 덕릉로130가길 22,,1,0,A01,A0101,A01010400,126482,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/86/739086_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/739086_image3_1.jpg,Type3,127.0882469,37.67256334,6,2.02E+13,9,,불암산,1642
서울특별시 노원구 한글비석로12길 51-27,(중계동),1,0,A01,A0101,A01010500,2733975,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/74/2767874_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2767874_image2_1.jpg,Type3,127.0806508,37.65553185,6,2.02E+13,9,,불암산나비정원,1719
경상북도 울진군 울진읍 불영계곡로 2758,,35,0,A01,A0101,A01010900,126074,12,2.00E+13,,,,129.3205334,36.96607009,6,2.02E+13,18,,불영계곡 (경북 동해안 국가지질공원),36330
경상북도 울진군 금강송면 불영사길 48,,35,0,A02,A0201,A02010800,127921,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/62/2502362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2502362_image2_1.jpg,Type3,129.2740827,36.94100261,6,2.02E+13,18,,불영사(울진),36301
경상남도 하동군 화개면 쌍계사길 59,,36,0,A02,A0201,A02010800,2788023,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/18/2791018_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2791018_image2_1.jpg,Type3,127.6510546,35.23282501,6,2.02E+13,18,,불일암,52302
경상남도 하동군 화개면 목압길,,36,0,A01,A0101,A01010800,126070,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/18/688818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/688818_image3_1.jpg,Type3,127.6495297,35.23744946,6,2.02E+13,18,,불일폭포,52302
충청남도 공주시 반포면 송곡리,산21-6,34,,A01,A0101,A01011800,3038456,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/50/3038450_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/3038450_image3_1.JPG,Type3,127.2647164,36.39813581,6,2.02E+13,1,,불장골 저수지,32623
전북특별자치도 전주시 완산구 남고산성1길 53-140 (동서학동),,37,0,A02,A0201,A02010800,317526,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/34/1605534_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1605534_image3_1.jpg,Type3,127.1578279,35.80264357,6,2.02E+13,12,,불정사(전주),55113
경상북도 문경시 불정길 180,(불정동),35,0,A01,A0101,A01010600,125407,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/83/1070183_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1070183_image3_1.jpg,Type3,128.1342659,36.61882624,6,2.02E+13,7,,불정자연휴양림,36987
전북특별자치도 군산시 나포면 군둔길 226,,37,0,A02,A0201,A02010800,128833,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/77/1603777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1603777_image3_1.jpg,Type3,126.8468887,36.02468233,6,2.02E+13,2,,불주사(불지사),54048
제주특별자치도 제주시 원당로16길 41,(삼양일동),39,0,A02,A0201,A02010800,317558,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/21/1618521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1618521_image3_1.jpg,Type3,126.5978743,33.52915884,6,2.02E+13,4,,불탑사(제주),63316
전라남도 나주시 다도면 다도로 1224-142,(다도면),38,0,A02,A0201,A02010800,126362,12,2.00E+13,,,,126.8235108,34.90876958,6,2.02E+13,6,,불회사(나주),58320
충청북도 영동군 심천면 약목2길 26,,33,0,A02,A0204,A02040600,2609165,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/45/2609145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2609145_image3_1.jpg,Type3,127.7203116,36.20195801,6,2.02E+13,4,,불휘농장,29105
제주특별자치도 서귀포시 표선면 남조로 1487-73,,39,0,A01,A0101,A01010600,1898484,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image3_1.jpg,Type3,126.6742708,33.39527487,6,2.02E+13,3,,붉은오름자연휴양림,63622
강원특별자치도 화천군 화천읍 강변로 2-54,,32,0,A01,A0101,A01011300,128101,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/81/172381_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/172381_image3_1.jpg,Type3,127.6970121,38.10073855,6,2.02E+13,17,,붕어섬,24131
경기도 시흥시 서해안로 699,,31,0,A02,A0202,A02020700,2718726,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/11/3040911_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3040911_image3_1.JPG,Type3,126.7369983,37.3797272,6,2.02E+13,14,,브릭웍스,15010
제주특별자치도 제주시 1100로 3047,(노형동),39,0,A02,A0202,A02020600,2606210,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/44/2642844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2642844_image2_1.jpg,Type3,126.4853024,33.45857597,6,2.02E+13,4,,브릭캠퍼스 제주,63078
서울특별시 강남구 영동대로 513,(삼성동),1,0,A02,A0203,A02030400,2559938,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/26/2559926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2559926_image2_1.jpg,Type3,127.059443,37.51171485,6,2.02E+13,1,,브이알존 엑스 코엑스 직영점,6164
경기도 고양시 일산동구 정발산로 24,,31,0,A02,A0203,A02030400,2527233,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/18/2527218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2527218_image2_1.jpg,Type3,126.7719651,37.65572351,6,2.02E+13,2,,브이알존큐브 일산웨돔점,10403
충청북도 증평군 도안면 벨포레길 400,블랙스톤 벨포레 목장,36,,A02,A0203,A02030100,3080487,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/05/3080705_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3080705_image3_1.jpg,Type3,127.5816367,36.84764823,6,2.02E+13,16,,블랙스톤 벨포레 목장,27900
경기도 파주시 탄현면 헤이리마을길 59-30,,31,0,A02,A0206,A02060500,2569502,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/60/2567460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2567460_image3_1.jpg,Type3,126.6965794,37.78928438,6,2.02E+13,27,,블루메 미술관,10859
경상북도 경주시 보불로 391,(천군동),35,0,A02,A0202,A02020300,2044527,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/19/2044519_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2044519_image2_1.jpg,Type3,129.2892529,35.8276794,6,2.02E+13,2,,블루원 워터파크,38118
경기 남양주시 수동면 내방리,(수동관광지 내),31,0,A01,A0101,A01010900,125489,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/05/3077105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3077105_image3_1.jpg,Type3,127.2769578,37.75754021,6,2.02E+13,9,,비금계곡,"472-850,1"
전라남도 신안군 비금면 죽림리,,38,0,A01,A0101,A01011300,126821,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/10/624910_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/624910_image3_1.jpg,Type3,125.9455259,34.73374437,6,2.02E+13,12,,비금도,58846
전라남도 신안군 비금면 효자촌길 16,,38,0,A02,A0201,A02010600,619823,12,2.01E+13,,,,125.9017518,34.74068733,6,2.02E+13,12,,비금도 내촌마을 옛 담장,58847
전라남도 신안군 비금면 구림리,,38,,A01,A0101,A01011200,3008098,12,2.02E+13,,,,125.9326622,34.77526726,6,2.02E+13,12,,비금명사십리해변,58845
충청북도 충주시 앙성면 남한강변길 44,,33,0,A01,A0101,A01010500,2746573,12,2.02E+13,,,,127.8143391,37.10322028,6,2.02E+13,11,,비내섬(비내길),27301
세종특별자치시 조치원읍 안터길 107,,8,0,A02,A0203,A02030400,2717492,12,2.02E+13,,,,127.2872775,36.62976798,,2.02E+13,1,010-5203-4451,비녀랑 한복이랑,30016
강원특별자치도 원주시 문막읍 귀문로 1008,,32,0,A02,A0201,A02010700,2702483,12,2.02E+13,,,,127.8352911,37.25546977,6,2.02E+13,9,,비두리 귀부 및 이수,26496
경기도 시흥시 비둘기공원7길 47,(대야동),31,0,A02,A0202,A02020700,2747819,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/68/2748768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2748768_image2_1.jpg,Type3,126.7941024,37.44154048,6,2.02E+13,14,,비둘기공원,14912
경기도 포천시 영북면 비둘기낭길 52,,31,0,A02,A0203,A02030100,2717421,12,2.02E+13,,,,127.2279615,38.07005289,,2.02E+13,29,010-2024-8809,비둘기낭 마을,11108
경기도 포천시 영북면 대회산리,,31,0,A01,A0101,A01010500,2569476,12,2.02E+13,,,,127.2169317,38.07983487,6,2.02E+13,29,,비둘기낭 폭포 (한탄강 유네스코 세계지질공원),11108
경기도 포천시 비둘기낭길 52,,31,,A02,A0204,A02040800,2820298,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/96/2820296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2820296_image2_1.jpg,Type3,127.2263782,38.07394407,6,2.02E+13,29,,비둘기낭99,11108
대전광역시 대덕구 비래골길 47-74,(비래동),3,0,A02,A0201,A02010800,2673993,12,2.02E+13,,,,127.4508893,36.37310865,6,2.02E+13,1,,비래사,34412
강원특별자치도 화천군 상서면 구운리,,32,0,A01,A0102,A01020200,2616514,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/08/2616508_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/08/2616508_image2_1.bmp,Type3,127.5801103,38.14651436,6,2.02E+13,17,,비래암 (강원평화지역 국가지질공원),24105
경상북도 영주시 풍기읍 삼가로 661-29,(풍기읍),35,0,A02,A0201,A02010800,126151,12,2.00E+13,,,,128.4988519,36.9390019,6,2.02E+13,14,,비로사(영주),36018
충청북도 제천시 송학면 도화리,,33,,A01,A0101,A01011800,3025007,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/84/3024984_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/84/3024984_image3_1.JPG,Type3,128.2046015,37.18710119,6,2.02E+13,7,,비룡담 저수지,27137
경기도 연천군 장남면 고랑포리,,31,0,A02,A0201,A02011000,2569481,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/89/1813289_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/1813289_image2_1.JPG,Type3,126.8360387,37.98737209,6,2.02E+13,21,,비룡전망대(구 승전OP),11050
강원특별자치도 속초시 설악산로,(설악동),32,0,A01,A0101,A01010800,125671,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/10/2733310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2733310_image3_1.jpg,Type3,128.4855626,38.1872907,6,2.02E+13,5,033-636-7700,비룡폭포,24903
강원특별자치도 화천군 화천읍 동촌리,21-Mar,32,0,A02,A0202,A02020700,127965,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/87/172387_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/172387_image3_1.jpg,Type3,127.8453507,38.21314489,6,2.02E+13,17,,비목공원,24110
제주특별자치도 제주시 구좌읍 송당리 2173,,39,0,A01,A0101,A01010400,2779449,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/14/2799714_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2799714_image2_1.jpg,Type3,126.7552818,33.45377803,6,2.02E+13,4,,비밀의 숲,
강원특별자치도 인제군 남면 갑둔리 산 122-3,,32,0,A01,A0101,A01010500,2785632,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/87/2801787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2801787_image2_1.jpg,Type3,128.1328195,37.92093992,6,2.02E+13,10,,비밀의정원,
전라남도 보성군 득량면 공룡로 822-51,,38,0,A02,A0202,A02020600,2782625,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/64/2788364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2788364_image2_1.jpg,Type3,127.1963718,34.7075207,6,2.02E+13,10,,비봉공룡공원,59467
경상북도 의성군 다인면 봉정리,,35,0,A01,A0101,A01010400,126920,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/86/2689586_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2689586_image3_1.jpg,Type3,128.3610244,36.48864809,6,2.02E+13,19,,비봉산,37301
경기도 안성시 보개면 불현길,,31,0,A01,A0101,A01010400,128285,12,2.01E+13,,,,127.27977,37.02773871,6,2.02E+13,16,,비봉산,17509
강원특별자치도 양구군 양구읍,"상리, 중리, 하리",32,0,A01,A0101,A01010400,126602,12,2.00E+13,,,,127.9969316,38.11209288,6,2.02E+13,6,,비봉산(양구),"255-800,1"
충청북도 제천시 청풍면 광의리,산7-4,33,0,A01,A0101,A01010400,2610497,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/83/3062583_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/83/3062583_image3_1.JPG,Type3,128.14359,37.0082373,6,2.02E+13,7,,비봉산(제천),27214
경기 화성시 새솔동,,31,0,A01,A0101,A01010500,2757433,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/03/2757403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2757403_image2_1.jpg,Type3,126.850069,37.26295385,6,2.02E+13,31,,비봉습지공원,
전북특별자치도 완주군 삼례읍 비비정길 73-21,,37,0,A02,A0203,A02030400,2615342,12,2.02E+13,,,,127.0677778,35.89899215,6,2.02E+13,8,,비비정예술열차,55343
경기도 안양시 동안구 평촌대로 489-29,(비산동),31,0,A02,A0202,A02020700,2738089,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/50/2768250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2768250_image2_1.jpg,Type3,126.9495197,37.41226886,6,2.02E+13,17,,비산체육공원,13915
부산광역시 서구 아미로 49,(아미동2가),6,0,A02,A0203,A02030100,2760699,12,2.02E+13,,,,129.0124474,35.09985325,6,2.02E+13,11,,비석문화마을,49243
강원특별자치도 속초시 설악산로 1091,(설악동),32,0,A01,A0102,A01020200,250359,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/78/2733278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2733278_image3_1.jpg,Type3,128.4670623,38.16407916,6,2.02E+13,5,,비선대,24903
경상북도 포항시 북구 청하면 비학로 1889-157,,35,0,A02,A0203,A02030400,2790490,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/15/2821415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2821415_image3_1.jpg,Type3,129.3174231,36.19761032,6,2.02E+13,23,,비손농장(포항체험잇다),37515
강원특별자치도 화천군 화천읍 비수구미길 470,(화천읍),32,0,A01,A0101,A01010900,128094,12,2.00E+13,,,,127.8479181,38.18287069,6,2.02E+13,17,,비수구미마을(비수구미계곡),24111
경기도 남양주시 화도읍 비룡로360번길 15-17,비스타밸리,31,,A02,A0202,A02020600,3080045,12,2.02E+13,,,,127.3089682,37.68241065,6,2.02E+13,9,,비스타밸리,12035
경상북도 청도군 각북면 헐티로 787,,35,0,A02,A0203,A02030400,1141694,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/81/1140681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1140681_image3_1.jpg,Type3,128.5903571,35.68645176,6,2.02E+13,20,,비슬도예원,38302
대구광역시 달성군 유가면 휴양림길 230,,4,0,A01,A0101,A01010300,127502,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/39/1574039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1574039_image3_1.jpg,Type3,128.5133193,35.69011104,6,2.02E+13,3,,비슬산 군립공원,42991
대구광역시 달성군 유가읍 유가사길 161,,4,0,A02,A0201,A02010800,127440,12,2.01E+13,,,,128.5073414,35.71459983,6,2.02E+13,3,,비슬산 유가사,42990
