addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
충청남도 계룡시 신도안면 남선리,,34,0,A02,A0202,A02020700,1937770,12,2.01407E+13,http://tong.visitkorea.or.kr/cms/resource/77/3060477_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3060477_image3_1.JPG,Type3,127.2454145,36.32543268,6,2.02312E+13,16,,무궁화학습원(괴목정),32801
충청북도 음성군 음성읍 생음대로 594,(음성읍),33,0,A02,A0202,A02020200,125946,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/92/1076192_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1076192_image3_1.jpg,Type3,127.6469529,36.95133471,6,2.02307E+13,6,,무극전적 국민관광지,27685
전북특별자치도 군산시 옥도면,,37,0,A02,A0205,A02050100,2703786,12,2.02401E+11,,,,126.4441357,35.81333571,6,2.02401E+13,2,,무녀교,54000
전북특별자치도 군산시 옥도면,,37,0,A01,A0101,A01011300,126292,12,2.00308E+13,,,,126.4178633,35.80543616,6,2.02401E+13,2,,무녀도?선유도,54000
인천광역시 미추홀구 수봉로95번길 32,(숭의동),2,0,A02,A0201,A02010700,1617733,12,2.01204E+13,http://tong.visitkorea.or.kr/cms/resource/99/1577399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1577399_image3_1.jpg,Type3,126.6615029,37.46006376,6,2.02309E+13,3,,무덕정,22166
대구광역시 동구 반야월북로53길 10,103동 상가 113,4,0,A02,A0203,A02030400,2698584,12,2.02012E+13,http://tong.visitkorea.or.kr/cms/resource/33/2820133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2820133_image2_1.jpg,Type3,128.7271482,35.87361923,6,2.02312E+13,4,,무덤덤투어(더휴앤),41075
전남 화순군 이서면,", 광주광역시 동구, 북구, 담양군 남면 일대",38,0,A01,A0101,A01010400,127143,12,2.00305E+13,,,,127.0085557,35.12440117,6,2.02401E+13,24,061-379-3503,무등산,"519-800,1"
광주광역시 동구 필문대로 309,(서석동),5,0,A01,A0102,A01020200,2614777,12,2.01908E+13,http://tong.visitkorea.or.kr/cms/resource/76/2614776_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/76/2614776_image2_1.bmp,Type3,126.9346396,35.14292005,6,2.02312E+13,3,,무등산 광주화강암 (무등산권 국가지질공원),61452
광주광역시 동구 지호로164번길 14-10,(지산동),5,0,A02,A0203,A02030400,2755042,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/92/2755292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2755292_image2_1.jpg,Type3,126.9468578,35.14879182,6,2.02311E+13,3,,무등산 리프트모노레일 (지산유원지),61447
전라남도 화순군 화순읍 안양산로 604-15,,38,,A02,A0202,A02020700,3077141,12,2.02312E+13,,,,127.0197112,35.09011079,6,2.02312E+13,24,,무등산 바우정원,58104
전라남도 화순군 화순읍 안양산로 537,,38,0,A02,A0203,A02030100,2606239,12,2.01906E+13,http://tong.visitkorea.or.kr/cms/resource/51/2608251_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/51/2608251_image2_1.PNG,Type3,127.0118923,35.0953434,6,2.02311E+13,24,,무등산 양떼목장,58104
광주광역시 북구 무등로 1550,(금곡동),5,0,A01,A0101,A01010400,2614783,12,2.01908E+13,http://tong.visitkorea.or.kr/cms/resource/78/2614778_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/78/2614778_image2_1.bmp,Type3,126.9890014,35.14414583,6,2.0231E+13,4,,무등산 정상3봉 (무등산 국가지질공원),61147
광주광역시 동구 용연동 산354-1,,5,0,A01,A0102,A01020200,1074432,12,2.01008E+13,http://tong.visitkorea.or.kr/cms/resource/15/3029115_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3029115_image3_1.jpg,Type3,126.998965,35.12005983,6,2.02311E+13,3,,무등산 주상절리대,61512
광주광역시 북구 무등로 1550,(금곡동),5,0,A01,A0101,A01010500,2614785,12,2.01908E+13,http://tong.visitkorea.or.kr/cms/resource/84/2614784_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/84/2614784_image2_1.bmp,Type3,126.9890014,35.14414583,6,2.02302E+13,4,,무등산 풍혈 (무등산권 국가지질공원),61147
광주광역시 동구 동산길7번길 5 (운림동),,5,0,A01,A0101,A01010100,127575,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/82/2716382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2716382_image3_1.jpg,Type3,126.9480887,35.13146602,6,2.02401E+13,3,,무등산국립공원,61494
전라남도 화순군 화순읍 중지길 200,,38,0,A01,A0101,A01010100,2795061,12,2.02112E+13,,,,126.9930743,35.10430596,6,2.02401E+13,24,,무등산국립공원동부사무소,58104
광주광역시 북구 송강로 236-3,(금곡동),5,0,A02,A0203,A02030100,128513,12,2.00505E+13,,,,126.9988776,35.17018473,6,2.0231E+13,4,,무등산수박마을,61147
전라남도 화순군 이서면 안양산로 685,,38,0,A01,A0101,A01010600,126966,12,2.00306E+13,http://tong.visitkorea.or.kr/cms/resource/50/2644350_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/2644350_image2_1.JPG,Type3,127.0274077,35.09187461,6,2.02303E+13,24,061-373-2065,무등산편백자연휴양림(안양산자연휴양림),58103
경기도 고양시 덕양구 대서문길 184,(북한동),31,0,A02,A0201,A02010800,304813,12,2.00711E+13,,,,126.9589925,37.65380486,6,2.02312E+13,2,,무량사(경기),10582
충청남도 부여군 무량로 203,,34,0,A02,A0201,A02010800,127676,12,2.00311E+13,http://tong.visitkorea.or.kr/cms/resource/09/2037209_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2037209_image3_1.jpg,Type3,126.6933615,36.31649353,6,2.02307E+13,6,,무량사(부여),33103
전북특별자치도 장수군 번암면 지지리,,37,,A01,A0101,A01010400,3082713,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/06/3082706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3082706_image3_1.jpg,Type3,127.6143749,35.64408622,6,2.02401E+13,11,,무령고개,55653
전라남도 영광군 영광읍 와룡로2길 16,,38,0,A02,A0201,A02010700,1957401,12,2.0141E+13,,,,126.5036824,35.28956568,6,2.02401E+13,16,,무령서원,57035
강원특별자치도 동해시 삼화동 산267,(삼화동),32,0,A01,A0101,A01010500,2773848,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/21/2773921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2773921_image2_1.jpg,Type3,128.9986584,37.45454386,6,2.02311E+13,3,,무릉 달빛 호암소,25746
강원특별자치도 동해시 삼화로 538,(삼화동),32,0,A01,A0101,A01010900,125677,12,2.0031E+13,http://tong.visitkorea.or.kr/cms/resource/99/2741899_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2741899_image3_1.jpg,Type3,129.015801,37.4640431,6,2.0231E+13,3,,무릉계곡,25746
강원특별자치도 동해시 삼화로 538,(무릉계곡관광안내소),32,0,A01,A0101,A01010800,125673,12,2.00312E+13,,,,129.0193674,37.46344879,6,2.02311E+13,3,033-534-7306,무릉계곡 용추폭포(강원),25746
경상남도 산청군 금서면 특리,산81,36,,A02,A0205,A02050100,2900711,12,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/90/2900690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2900690_image3_1.jpg,Type3,127.8283448,35.43659958,6,2.02211E+13,9,,무릉교,52229
경기도 부천시 춘의동,382,31,0,A01,A0101,A01010700,2781609,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/00/2782000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2782000_image2_1.jpg,Type3,126.8182152,37.50335317,6,2.02307E+13,11,,무릉도원수목원,14656
강원특별자치도 동해시 삼화동,,32,,A02,A0202,A02020600,2820546,12,2.02205E+13,http://tong.visitkorea.or.kr/cms/resource/08/2804108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2804108_image3_1.jpg,Type3,129.0330713,37.47600872,6,2.02307E+13,3,,무릉별유천지,25744
제주특별자치도 서귀포시 병악로 420,,39,,A02,A0202,A02020600,3008007,12,2.02309E+13,http://tong.visitkorea.or.kr/cms/resource/88/3007988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3007988_image3_1.jpg,Type3,126.3817037,33.30701331,6,2.02309E+13,3,,무민랜드 제주,63525
부산광역시 남구 무민사로33번길 11-15,,6,0,A02,A0201,A02010700,1608711,12,2.01204E+13,,,,129.0802995,35.11284194,6,2.02309E+13,4,,무민사,48557
경상남도 남해군 미조면 남해대로 14-11,,36,0,A02,A0201,A02010700,129486,12,2.00703E+13,http://tong.visitkorea.or.kr/cms/resource/98/1954898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1954898_image3_1.jpg,Type3,128.0414699,34.71714529,6,2.02305E+13,5,,무민사(남해),52442
전북특별자치도 장수군 계북면 토옥동로 114,,37,0,A02,A0203,A02030100,814004,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/47/1976047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1976047_image3_1.jpg,Type3,127.6396711,35.80648213,6,2.02401E+13,11,,무병장수마을,55601
경상남도 밀양시 영남루1길 16-11,,36,0,A02,A0201,A02010800,304814,12,2.00711E+13,,,,128.7565868,35.49169622,6,2.0231E+13,7,,무봉사,50431
경기도 화성시 중동,산129-6,31,,A01,A0101,A01010400,3017579,12,2.0231E+13,http://tong.visitkorea.or.kr/cms/resource/08/3004208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3004208_image3_1.jpg,Type3,127.1529154,37.20515205,6,2.0231E+13,31,,무봉산,18465
경상남도 함안군 칠서면 무릉길 75,(칠서면),36,0,A02,A0201,A02010700,128684,12,2.00511E+13,http://tong.visitkorea.or.kr/cms/resource/49/3077449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3077449_image3_1.jpg,Type3,128.515943,35.32385238,6,2.02401E+13,19,,무산사,52015
충청남도 계룡시 엄사면 향적산길 129,,34,0,A02,A0201,A02010800,128874,12,2.00603E+13,http://tong.visitkorea.or.kr/cms/resource/06/3057306_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3057306_image3_1.JPG,Type3,127.2123128,36.29175817,6,2.02312E+13,16,,무상사(계룡),32816
경상북도 영주시 문수면 무섬로234번길 31-12,,35,0,A02,A0205,A02050100,250129,12,2.00607E+13,,,,128.621747,36.73093917,6,2.02311E+13,14,,무섬 외나무다리,36173
전북특별자치도 정읍시 칠보면 원촌1길 44-12,,37,0,A02,A0201,A02010700,126401,12,2.02401E+11,,,,126.9839541,35.60168007,6,2.02401E+13,13,,무성서원 [유네스코 세계문화유산],56130
경상북도 영주시 풍기읍 죽령로1513번길 64,,35,0,A02,A0203,A02030100,2029190,12,2.01509E+13,http://tong.visitkorea.or.kr/cms/resource/71/2020871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2020871_image3_1.jpg,Type3,128.4645895,36.89564512,6,2.02303E+13,14,,무쇠달마을,36020
서울특별시 도봉구 도봉로169길 265,(도봉동),1,0,A01,A0101,A01010900,2759649,12,2.0211E+13,,,,127.0323019,37.67635633,6,2.02306E+13,10,,무수골계곡,1313
제주특별자치도 제주시 애월읍 무수천길,(애월읍) 일대,39,0,A01,A0101,A01010900,126467,12,2.00309E+13,,,,126.4470473,33.46276656,6,2.02312E+13,4,,무수천,63060
대전광역시 중구 운남로37번길 66,(무수동),3,0,A02,A0203,A02030100,803712,12,2.00909E+13,http://tong.visitkorea.or.kr/cms/resource/79/2630979_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/79/2630979_image2_1.bmp,Type3,127.4018934,36.28026561,6,2.02305E+13,5,,무수천하마을,35072
전라남도 여수시 돌산읍 돌산로 2876,,38,0,A01,A0101,A01011200,2777896,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/70/2796670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2796670_image2_1.jpg,Type3,127.7759245,34.6822779,6,2.02304E+13,13,,무슬목해변,59771
충북 청주시 서원구 사직동 78-2,,33,0,A01,A0101,A01010500,2769582,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/30/2769730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2769730_image2_1.jpg,Type3,127.4832596,36.63986755,6,2.02312E+13,10,,무심천 벚꽃 거리,
서울특별시 서대문구 봉원동,(봉원동),1,0,A02,A0201,A02010200,126531,12,2.00205E+13,http://tong.visitkorea.or.kr/cms/resource/19/2366919_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2366919_image3_1.jpg,Type3,126.9462487,37.57566927,6,2.02312E+13,14,,무악산 동봉수대 터,3721
전라남도 무안군 현경면 석북길 91-66,,38,0,A02,A0203,A02030200,801918,12,2.00909E+13,http://tong.visitkorea.or.kr/cms/resource/83/2515483_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2515483_image2_1.jpg,Type3,126.406055,35.06133988,6,2.02302E+13,9,,무안 감풀마을 [농촌전통테마],58510
전라남도 무안군 몽탄면 몽탄로 940-1,,38,0,A02,A0201,A02010600,323489,12,2.00712E+13,http://tong.visitkorea.or.kr/cms/resource/34/2516034_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2516034_image2_1.jpg,Type3,126.4995779,34.92389305,6,2.02303E+13,9,,무안 도요지,58546
전라남도 무안군 무안읍 물맞이길 153-16,,38,,A01,A0101,A01010400,3014710,12,2.02309E+13,,,,126.4752511,34.96920976,6,2.02309E+13,9,,무안 물맞이 치유의 숲,58531
전라남도 무안군 무안읍 수양길 104-13,,38,0,A02,A0201,A02010400,1624039,12,2.01205E+13,http://tong.visitkorea.or.kr/cms/resource/20/1608320_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1608320_image3_1.jpg,Type3,126.4513661,35.0143015,6,2.02401E+13,9,,무안 박봉기 가옥,58515
전라남도 무안군 해제면 광산리,,38,0,A02,A0201,A02010900,250310,12,2.0071E+13,,,,126.2806014,35.09578115,6,2.02401E+13,9,,무안 발산마을미륵당산,58505
전라남도 무안군 일로읍 백련로 365,,38,0,A02,A0203,A02030100,129364,12,2.00611E+13,http://tong.visitkorea.or.kr/cms/resource/43/2516043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2516043_image2_1.jpg,Type3,126.5319822,34.85771216,6,2.02308E+13,9,,무안 백련흑콩마을(두레미마을),58571
전라남도 무안군 몽탄면 호반로 562-15,,38,0,A02,A0201,A02010700,129211,12,2.00608E+13,,,,126.5164763,34.92871501,6,2.02401E+13,9,,무안 식영정,58548
전라남도 무안군 무안읍 백로로 266-1,,38,0,A01,A0101,A01010500,126615,12,2.00311E+13,,,,126.4870712,35.01326887,5,2.02401E+13,9,,무안 용월리 백로와 왜가리 번식지,58516
전라남도 무안군 삼향읍 유교길 53-5,(삼향읍),38,0,A02,A0201,A02010400,129210,12,2.00608E+13,http://tong.visitkorea.or.kr/cms/resource/86/189486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/189486_image3_1.jpg,Type3,126.4382824,34.84744788,6,2.02312E+13,9,,무안 유교리고가,58561
전라남도 무안군 몽탄면 사옥길 12,,38,,A02,A0202,A02020600,3060575,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/40/3060540_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3060540_image3_1.jpg,Type3,126.5021229,34.89237443,6,2.02312E+13,9,,무안 전통생활문화 테마파크,58549
전라남도 무안군 청계면 청천길 71-6,(청계면) 외,38,0,A01,A0102,A01020100,1624064,12,2.01205E+13,,,,126.459897,34.96751525,6,2.02312E+13,9,,무안 청천리 팽나무와 개서어나무 숲,58545
전라남도 무안군 일로읍 백련로 339-2,,38,0,A02,A0203,A02030100,1667201,12,2.01207E+13,http://tong.visitkorea.or.kr/cms/resource/65/2516665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2516665_image2_1.jpg,Type3,126.5300823,34.85942027,6,2.02308E+13,9,,무안 하늘백련마을(백련지마을),58571
전라남도 무안군 성남1길 171 성경식당,,38,,A02,A0203,A02030400,2924906,12,2.02211E+13,http://tong.visitkorea.or.kr/cms/resource/90/2924890_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/2924890_image3_1.JPG,Type3,126.4769339,34.98750772,6,2.02211E+13,9,,무안낙지골목,58525
전라남도 무안군 망운면 송현리 451-48,,38,0,A02,A0202,A02020700,2748362,12,2.02109E+13,,,,126.3526278,35.00461763,6,2.02302E+13,9,,무안낙지공원,58535
전라남도 무안군 망운면 두모길 35,(망운면) 부근,38,0,A01,A0102,A01020100,129209,12,2.00608E+13,http://tong.visitkorea.or.kr/cms/resource/36/2516036_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2516036_image2_1.jpg,Type3,126.3674792,35.00686485,6,2.02311E+13,9,,무안망운면의곰솔,58535
경상북도 영덕군 축산면 도곡길 17-4,,35,0,A02,A0201,A02010400,252546,12,2.0071E+13,,,,129.4091392,36.51014049,6,2.02401E+13,12,,무안박씨무의공파종택,36419
전라남도 무안군 무안읍 향교길 20,,38,0,A02,A0201,A02010700,1624083,12,2.01205E+13,http://tong.visitkorea.or.kr/cms/resource/44/1608344_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1608344_image3_1.jpg,Type3,126.4676235,34.98987675,6,2.02312E+13,9,,무안향교,58521
전라남도 무안군 해제면 만송로 36,,38,0,A01,A0101,A01010500,1330332,12,2.01107E+13,,,,126.3297276,35.09588472,6,2.02306E+13,9,,무안황토갯벌랜드(구 무안생태갯벌센터),58504
전라남도 무안군 일로읍 백련로 333,,38,0,A01,A0101,A01010500,127603,12,2.00606E+13,http://tong.visitkorea.or.kr/cms/resource/56/2399156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2399156_image3_1.jpg,Type3,126.5299101,34.86012574,6,2.02309E+13,9,,무안회산백련지,58571
충청북도 제천시 금성면 청풍호로39길 285,,33,0,A02,A0201,A02010800,125877,12,2.00204E+13,http://tong.visitkorea.or.kr/cms/resource/54/176554_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/176554_image3_1.jpg,Type3,128.2055421,37.03070254,6,2.02312E+13,7,,무암사,27211
경기도 안성시 양성면 방신리,,31,0,A02,A0201,A02010200,128546,12,2.00505E+13,http://tong.visitkorea.or.kr/cms/resource/84/486084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/486084_image3_1.jpg,Type3,127.1699685,37.03577471,6,2.02312E+13,16,,무양산성(무한성),17503
광주광역시 광산구 산월로21번길 26,,5,0,A02,A0201,A02010700,129201,12,2.00608E+13,http://tong.visitkorea.or.kr/cms/resource/21/3033521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3033521_image3_1.jpg,Type3,126.8401046,35.20999699,6,2.02311E+13,1,,무양서원,62268
전라남도 나주시 다시면 무숙로 637-31,,38,0,A02,A0201,A02010700,1624105,12,2.01205E+13,http://tong.visitkorea.or.kr/cms/resource/93/1608393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1608393_image3_1.jpg,Type3,126.6337641,35.0037696,6,2.0231E+13,6,,무열사(나주),58281
경상북도 영천시 신녕면 치산효령로 152-26,,35,0,A02,A0201,A02010700,1958240,12,2.0141E+13,,,,128.7723226,36.0504056,6,2.02312E+13,15,,무원서원,38804
전라남도 담양군 대덕면 무월길 42,,38,0,A02,A0203,A02030100,1939448,12,2.01408E+13,http://tong.visitkorea.or.kr/cms/resource/84/2630984_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/84/2630984_image2_1.bmp,Type3,127.0398966,35.26651899,6,2.02307E+13,7,,무월마을,57381
전라남도 강진군 성전면 무위사로 308,,38,0,A02,A0201,A02010800,126357,12,2.0021E+13,http://tong.visitkorea.or.kr/cms/resource/60/1606660_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1606660_image3_1.jpg,Type3,126.684766,34.74189438,6,2.02305E+13,1,,무위사,59201
인천광역시 중구 대무의로301번길 19-16,,2,0,A02,A0203,A02030100,129292,12,2.0061E+13,http://tong.visitkorea.or.kr/cms/resource/49/2512649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2512649_image2_1.jpg,Type3,126.4107723,37.38468756,6,2.02304E+13,10,,무의 까치놀섬마을,22387
인천광역시 중구 대무의로 310-11,,2,0,A01,A0101,A01011300,126797,12,2.00401E+13,,,,126.4249153,37.38934004,6,2.02305E+13,10,,무의도,22387
인천광역시 중구 무의동,,2,0,A01,A0101,A01010500,2783141,12,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/40/2787540_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2787540_image2_1.jpg,Type3,126.4426141,37.37416156,6,2.02312E+13,10,,무의바다누리길,22386
경상북도 경주시 덕동길 665,(암곡동),35,0,A01,A0101,A01010400,2752132,12,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/44/2752144_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2752144_image2_1.jpg,Type3,129.322107,35.87524132,6,2.02312E+13,2,,무장산,38114
전북특별자치도 고창군 무장면 교흥교촌길 9,,37,0,A02,A0201,A02010700,1954779,12,2.02401E+11,,,,126.5661512,35.42767884,6,2.02401E+13,1,,무장향교,56455
전북특별자치도 고창군 무장면 교흥교촌길 9,(무장면),37,0,A02,A0201,A02010700,1624600,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/77/1602977_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1602977_image3_1.jpg,Type3,126.5658485,35.42786771,6,2.02401E+13,1,,무장향교 대성전,56455
전북특별자치도 무주군 설천면 백련사길 580,"(설천면, 제32경 백련사 )",37,0,A01,A0101,A01010500,127031,12,2.00312E+13,,,,127.7666084,35.86057547,6,2.02401E+13,5,,무주 구천동 33경,55557
전북특별자치도 무주군,"설천면(삼공리, 심곡리)",37,0,A02,A0202,A02020200,1624914,12,2.01205E+13,http://tong.visitkorea.or.kr/cms/resource/60/3064560_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/60/3064560_image3_1.JPG,Type3,127.7761537,35.89920736,6,2.02401E+13,5,,무주 구천동 관광특구,"568-814,11"
전북특별자치도 무주군 무풍면 탄방로 181,,37,0,A02,A0203,A02030100,802004,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/50/2513850_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2513850_image2_1.jpg,Type3,127.8825896,35.96981791,6,2.02401E+13,5,,무주 금척마을(금자마을),55560
전북특별자치도 무주군 무풍면 철목길 61,,37,0,A02,A0203,A02030100,1933854,12,2.01407E+13,http://tong.visitkorea.or.kr/cms/resource/99/1929699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1929699_image3_1.jpg,Type3,127.8397048,35.96004325,6,2.02401E+13,5,,무주 무풍승지마을,55558
전북특별자치도 무주군 설천면 무설로 1324,,37,0,A02,A0202,A02020700,129561,12,2.02401E+11,,,,127.7587605,36.01323575,6,2.02401E+13,5,,무주 반디랜드,55546
전북특별자치도 무주군 설천면 삼공리 산31,산 31,37,0,A01,A0102,A01020100,709075,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/39/711339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/711339_image3_1.jpg,Type3,127.7771867,35.91120324,6,2.02401E+13,5,,무주 삼공리 반송,55557
전북특별자치도 무주군 무풍면 구천동로,,37,0,A01,A0101,A01011000,126768,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/46/711846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/711846_image3_1.jpg,Type3,127.8105209,35.8707862,6,2.02401E+13,5,,무주 신풍령약수터,55563
전북특별자치도 무주군 적상면 괴목리,,37,0,A02,A0201,A02010200,126908,12,2.00212E+13,http://tong.visitkorea.or.kr/cms/resource/71/1606571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1606571_image3_1.jpg,Type3,127.6838104,35.95447721,6,2.02401E+13,5,,무주 적상산성,55528
전북특별자치도 무주군 설천면 길산리 48-1,,37,0,A02,A0201,A02010600,128950,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/89/2366389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2366389_image3_1.jpg,Type3,127.7455474,36.02714505,6,2.02401E+13,5,,무주 지전마을 옛 담장,55545
전북특별자치도 무주군 무주읍 무주로 1788-9,,37,0,A02,A0203,A02030400,129566,12,2.00706E+13,,,,127.651146,35.9784739,6,2.02401E+13,5,,무주 트리스쿨,55512
전북특별자치도 무주군 설천면 무설로 682,,37,0,A02,A0203,A02030100,2002500,12,2.02401E+11,,,,127.7141477,36.01710674,6,2.02401E+13,5,,무주 호롱불마을,55544
전북특별자치도 무주군 설천면 삼공리,,37,0,A01,A0101,A01010900,2606127,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/41/2368841_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2368841_image3_1.jpg,Type3,127.7769789,35.89038338,6,2.02401E+13,5,,무주구천동 월하탄 계곡,55557
전북특별자치도 무주군 무주읍 한풍루로 326-36,(무주읍),37,0,A02,A0204,A02040800,790325,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/63/1247163_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1247163_image3_1.jpg,Type3,127.663461,36.00201311,6,2.02401E+13,5,,무주국제화교육센터,55514
전북특별자치도 무주군 설천면 만선로 185,(설천면),37,0,A02,A0202,A02020200,126718,12,2.00312E+13,http://tong.visitkorea.or.kr/cms/resource/66/2003266_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/2003266_image2_1.JPG,Type3,127.7313941,35.8897993,6,2.02401E+13,5,,무주덕유산리조트,55556
전북특별자치도 무주군 설천면 만선로 185,,37,0,A02,A0202,A02020200,129565,12,2.02401E+11,http://tong.visitkorea.or.kr/cms/resource/86/3064386_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/86/3064386_image3_1.JPG,Type3,127.7429819,35.89184927,6,2.02401E+13,5,,무주리조트 관광곤도라,55556
전북특별자치도 무주군 적상면 산성로 359,,37,0,A02,A0203,A02030400,778333,12,2.00908E+13,http://tong.visitkorea.or.kr/cms/resource/89/2613189_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2613189_image3_1.jpg,Type3,127.6975367,35.96496515,6,2.02401E+13,5,,무주머루와인동굴,55528
전북특별자치도 무주군 무주읍 오산리,1층,37,,A02,A0203,A02030400,3040153,12,2.02311E+13,http://tong.visitkorea.or.kr/cms/resource/25/3040125_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/3040125_image3_1.JPG,Type3,127.6720096,36.02453292,6,2.02401E+13,5,,무주목재문화체험장,55523
경기도 가평군 북면 제령리,,31,0,A01,A0101,A01010800,1200089,12,2.01102E+13,,,,127.4408937,38.01275238,6,2.02401E+13,1,,무주채폭포,12400
